X,Y,Z,Name,FID,Field_1,LINEA,RUTA,SISTEMA
-99.18693003,19.45978446,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1869504,19.45995947,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18699292,19.46011245,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18705051,19.46021091,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18713938,19.46032655,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18724535,19.46040773,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18738661,19.46048793,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18748951,19.46053469,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18758282,19.46056723,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18917075,19.46100973,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18948978,19.46112877,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18973573,19.46126737,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18990228,19.46142023,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18998562,19.46154687,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19020435,19.4620138,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19043878,19.46270229,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19055373,19.46311752,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19068619,19.46385956,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19072713,19.46430238,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19073263,19.46467014,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19071476,19.46516288,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18982014,19.48358965,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18982089,19.48393165,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18985669,19.48434146,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18989893,19.48468763,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.18996282,19.48499171,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19007056,19.48528427,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19018432,19.48554239,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19034801,19.48580763,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19056012,19.48608573,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19098427,19.48651375,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19418597,19.48923813,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19437023,19.48941009,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19452171,19.48958209,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19467321,19.48976604,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19488539,19.49005031,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19514421,19.49037725,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.1969095,19.49260712,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19801842,19.49420206,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19877118,19.49533222,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19934462,19.4962139,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.19971585,19.4966941,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20001885,19.49704047,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20032681,19.4973175,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20143,19.49838509,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20156386,19.49856666,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20165739,19.49876262,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20172827,19.49898492,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20175627,19.4991953,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20175905,19.49940332,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20174919,19.49958745,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.2017066,19.49981225,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20164981,19.5000402,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20131954,19.50103584,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20090945,19.50230774,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20031277,19.50414274,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.20011587,19.50473787,0,STC Metro,6,STC Metro,7,El Rosario - Barranca del Muerto,STC Metro
-99.06379885,19.34596841,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.06462808,19.3463498,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.06584883,19.34697979,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.06844479,19.34816412,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.07599172,19.35158906,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.07622152,19.351698,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.0764876,19.35181075,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08466585,19.35553921,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08495211,19.35566341,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08515773,19.35576088,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08527869,19.35582777,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08640972,19.35656562,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08837273,19.35794187,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08876211,19.35821427,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08898136,19.35835644,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08915776,19.35844482,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08930391,19.35849975,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08945006,19.3585475,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08958738,19.35857852,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08974611,19.35860833,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.08988972,19.35862141,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09001065,19.35862493,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09012275,19.35862249,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09023234,19.35861167,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09041101,19.35857579,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09332726,19.35785967,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09413084,19.35763056,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09650035,19.35695568,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09738778,19.35670838,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09800113,19.35655263,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09829333,19.3564927,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.09863467,19.35644708,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1005374,19.3561878,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1021961,19.35596583,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10247119,19.35593985,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10273349,19.35592751,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10295035,19.35592666,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10324965,19.35594658,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1038271,19.35600651,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1094338,19.35649819,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10981777,19.35653526,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11002187,19.35659683,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11019274,19.35668854,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11031523,19.35677312,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11045286,19.35689068,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11067995,19.3571699,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11081615,19.35740032,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11086865,19.3575428,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11090404,19.35771686,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11093236,19.35788326,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11094862,19.35807646,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11095179,19.35828879,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11093477,19.35845713,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11087046,19.35873645,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10897598,19.36707734,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10858006,19.36856848,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10811021,19.37058433,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10800382,19.37098014,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10797893,19.37106839,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10794273,19.37118175,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10786267,19.37142943,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10773379,19.37184458,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10770288,19.37196654,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10768405,19.37205981,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10766223,19.37221835,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10766018,19.37229136,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10774565,19.37410267,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10775902,19.37421048,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10779101,19.37434203,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10782653,19.37448807,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10788207,19.37465542,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10819705,19.3755364,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10842431,19.37628803,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10853036,19.3766409,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1086879,19.37711138,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10878212,19.37734362,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10915199,19.3782553,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.10980839,19.37989457,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11026104,19.38099212,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11058507,19.38174465,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1106497,19.38192442,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11070626,19.3821042,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11078305,19.38239396,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11191853,19.38741957,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11231496,19.38920304,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1123888,19.38957999,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11245573,19.38980232,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11252389,19.3899864,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11259708,19.39014656,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11275224,19.39044474,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11346065,19.39182433,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11363671,19.39216737,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1137402,19.39249116,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11376692,19.39271175,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11377309,19.3928391,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11375095,19.39316129,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11371498,19.39335905,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1134341,19.39484456,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11338668,19.39514515,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11336267,19.39541058,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11335151,19.39566954,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11336152,19.39593157,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11337543,19.39628479,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11343165,19.39738876,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11352802,19.39919459,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11359575,19.40070622,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11363013,19.40087262,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11367863,19.40103136,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11374123,19.40119201,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11382602,19.40136794,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11398139,19.40155722,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11416267,19.40169611,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11428872,19.40177613,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11440972,19.40183225,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1145471,19.40188596,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11471341,19.40192337,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11486874,19.40193669,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11685817,19.40194362,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11714854,19.40197468,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11728262,19.4019985,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11742981,19.40202901,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11758004,19.40208056,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11773532,19.40214837,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11791128,19.40224868,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11883275,19.40329985,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11901307,19.40349461,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11914417,19.40358897,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11926771,19.40366062,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.11939658,19.4037171,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12210766,19.40459092,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12224301,19.40462167,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1223998,19.40463967,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12258502,19.40463716,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12273999,19.40462031,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12289385,19.40459436,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12415711,19.40432757,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12431794,19.4043196,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12456591,19.40432899,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12481027,19.40435867,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12501755,19.40439755,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12529179,19.40447579,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12550758,19.40457893,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12569923,19.40474522,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12581628,19.40490009,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12592675,19.40519863,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1260926,19.40589481,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.126388,19.4072585,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1264567,19.4074593,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12656173,19.40771747,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12667279,19.40794885,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12680803,19.40815344,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12699165,19.40836182,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12719742,19.40853383,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12750607,19.40874225,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1280284,19.40903689,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12931314,19.40981909,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12946975,19.40991403,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1295855,19.40997526,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12967877,19.41001106,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12980102,19.41004206,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.12992703,19.41005154,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13008579,19.41004544,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13094135,19.41002906,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13115153,19.4100277,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13131965,19.41002995,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13375134,19.41020749,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1429406,19.41080855,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14321867,19.41085859,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14339452,19.41094446,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1435907,19.41109707,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14376241,19.41124573,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14387741,19.41137262,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14397323,19.41154587,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14404688,19.41171419,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14410552,19.41188224,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14413084,19.41204314,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14414282,19.41221399,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14314808,19.42195011,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14310615,19.4222594,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14306359,19.42258582,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14300088,19.42292541,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14208447,19.42650638,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14201544,19.42682804,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14194767,19.42715328,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14167066,19.42878498,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14162855,19.42905473,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14158799,19.42937182,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.14030929,19.43774239,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13982226,19.4407698,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13969625,19.44175116,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.1394967,19.44327119,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13947712,19.44336159,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13944089,19.44343766,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.13900441,19.44400129,0,STC Metro,7,STC Metro,8,Garibaldi - Constitución de 1917,STC Metro
-99.18776109,19.40146058,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18750097,19.40192245,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18735205,19.40214641,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18717286,19.40235318,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18699769,19.40254657,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18676006,19.40276488,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18650422,19.40292965,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18620599,19.40305429,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18594255,19.40312913,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.1856433,19.40320273,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18527888,19.40326948,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.1850128,19.40329271,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
-99.18362986,19.40332089,0,STC Metro,8,STC Metro,9,Tacubaya - Pantitlán,STC Metro
